PC1,PC2,PC3,PC4,PC5,PC6,PC7,flare_class_encoded
-1.0198891026401236,0.3885877953577259,2.322422116987586,-0.9319900962662355,-1.7185476257356873,0.07285283228216749,-1.5086261398817262,300
-1.0561702646049151,0.1405991576810995,2.601950553590891,-1.2944362366638862,-1.3123723782914103,0.08226915118077238,-1.301807909931204,300
-1.003508173581774,0.3432785030129446,2.5246072512318647,-1.15007214277583,-1.4673854775895308,0.09752586234411204,-1.3805308530271885,300
-1.228521002749336,0.23783046476518516,2.2251192064715597,-0.8217977323042522,-1.715448615621209,0.09719266090917206,-1.4142178729096073,300
-1.1233879563271887,0.1586629536217557,2.4254636967285452,-1.0806569827115828,-1.5068258068701486,0.08744824537905366,-1.3587795607881987,300
-0.9979104250716766,0.05895694828145031,2.572876329732473,-1.2743140988344441,-1.3853665945654474,0.08517291116728548,-1.3095523520797931,300
-1.0174932968037225,0.07868834181295917,2.3517716170972194,-1.0426315272873743,-1.6439242738921749,0.10881710178100173,-1.3595090590023955,300
-0.8819554383198898,0.07166186729697449,2.6041974425798133,-1.361455481713048,-1.3756601784464597,0.11403154483979583,-1.2712498894870459,300
-0.9694824780368001,-0.1723495385000397,2.8406787748383864,-1.6127283145492668,-1.0444037374528539,0.12562766294237238,-1.0704882245186234,300
-1.1089397174296884,-0.19806695179172012,2.6008524377489324,-1.1716957775798988,-1.446263407583806,0.05405710193154595,-1.3095611306963402,300
-0.9860143513295858,-0.1265076419944739,2.7885019625609653,-1.4612374238534018,-1.1915912616288122,0.0981767178295157,-1.1680947895763074,300
-1.1078878480885344,-0.21070129356566572,2.581819671549021,-1.2081230461339036,-1.4099294009433645,0.09483865375025624,-1.2361192228753006,300
-1.0263633919141406,-0.19695842319441287,2.754300940139428,-1.5173178457220677,-1.1287490739135224,0.1273961879006278,-1.0908811399677778,300
-1.093714808819251,-0.08130430674839519,2.5449495177137127,-1.3001031263592622,-1.3399867287296363,0.11516253733634957,-1.1907115484200923,300
-1.141289899854264,0.027978665549825456,2.2855892419854036,-1.06998227641943,-1.568899686008666,0.1462589919530924,-1.2426075464878104,300
-1.1585323239018712,-0.10110385971737683,2.450256922584513,-1.2710677199555762,-1.3482582350713894,0.12621417545180935,-1.1752208852905073,300
-1.345804544262795,-0.09247014448971472,2.1345330855788514,-0.7084354160485027,-1.8416007495145452,0.06007590938425367,-1.4296812772280392,300
-1.2560303132502684,-0.10677904607487024,2.3130127416142634,-0.9464548146499048,-1.6275175802070319,0.0852523735581181,-1.3232690001142198,300
-1.1444514004197068,-0.10962572503704415,2.5012370443341756,-1.1948264915212838,-1.4156699711787821,0.1056297050660035,-1.2295041742948631,300
-1.1369339198841448,-0.15202261719823715,2.5164003749567425,-1.2039331731774479,-1.413589760484617,0.10509203559073882,-1.2238494373994848,300
-1.2346535348664673,-0.18416092834759287,2.389241819627124,-1.0004055971036836,-1.5790821997081346,0.0760051928935957,-1.3202728948632918,300
-1.280739994371718,-0.16911553350270117,2.3043491648432832,-0.8682324124230729,-1.70162690330984,0.03607063589756443,-1.4194036622326363,300
-1.3005031399506377,-0.15399015917507117,2.208865643183312,-0.7970404917028804,-1.7721877239219817,0.05124329707550823,-1.4258572592053085,300
-1.3012677000288084,-0.2443953388264799,2.322134770949769,-0.7440391165008602,-1.825773861883171,-0.027964508533056542,-1.5544944399608815,300
-1.285354641273634,-0.027745472045204035,2.35278319838159,-0.5904142178945615,-1.976571830512483,-0.1071301045502912,-1.747627495523252,300
-1.1786241269285171,0.16291195724496768,2.6408189219741893,-0.9560335227417169,-1.5791985424539532,-0.06716464917163481,-1.5928634910010762,300
-2.7054634810081626,-0.4944906177106486,-1.5932938645562158,-0.1576625993062193,-1.2536410945743768,1.18747141459001,1.675550971816677,200
-2.5153041297361485,-0.2891563369923788,-1.8048918817831032,-0.49014495126688096,-1.2776337284792483,1.1726923576617205,1.8554160200328054,200
-2.603470752938395,-0.38385591229409033,-1.918665064489696,-0.46313242571846414,-1.150015106880963,1.2923561889092947,2.0510377257476273,200
-2.661743210168945,-0.2845321894751759,-2.0349325267274407,-0.20121740301164415,-1.3900592815760664,1.0610710855618686,2.0375115903127066,200
-2.6746706375791494,-0.26115055138685656,-2.029194284426471,-0.22887067615643963,-1.3737865021979796,1.0197622777957644,2.019747507071983,200
-2.717991571758811,-0.33582615068147664,-1.892148850258397,-0.1470862092259243,-1.3535102670378671,1.0559129646305327,1.9104706003641663,200
-2.655605826528594,-0.20891363927505835,-1.9921500821622165,-0.30134034469956894,-1.3712261982378244,1.0410201431044075,2.0109737451333722,200
-2.8092368986971614,-0.27369111455386846,-2.061684966618768,-0.10024433087238016,-1.3428526800441816,0.9741340981189697,2.0948279717363945,200
-2.915719833337332,-0.40321900167090696,-1.8970619994204585,0.09847259894842653,-1.2917777300239044,0.9962398332359697,1.9565518541820939,200
-2.9366718621641246,-0.35131351929318455,-1.8528414557495472,0.15660869180270992,-1.3797632050623825,0.9425155950365911,1.8962812368660706,200
-2.896751126643277,-0.19548444258973907,-1.7862442787703205,0.06766326225018826,-1.4989132665506295,0.8638237507225273,1.7943451145895157,200
-2.9898033249438933,-0.17029011888857232,-1.8452298775505507,0.05210207052634097,-1.4074932684956547,0.773464379150435,1.8903305486288506,200
-3.1197610445396373,-0.2287014083310367,-2.090386171877188,0.18441714963919642,-1.295662516349303,0.6192743498914899,2.172601125900474,200
-3.1616258657531144,-0.17210462688313005,-2.1363945246018474,0.2806136404934962,-1.392693507288962,0.4513632632793017,2.1956609274503527,200
-3.1335037763539466,-0.22718160039256577,-2.1272756603780087,0.21806360556204524,-1.2989586564633666,0.6952438077420835,2.2812105150008466,200
-3.279389028409745,-0.26690209318211816,-1.9319819722019702,0.5055733070114034,-1.329064943979429,0.4761996211522554,2.0379463095093433,200
-3.122626195320368,-0.2456726405509364,-1.9898923473416668,0.2200985525143162,-1.3100293622821697,0.7767612217639912,2.1359851667434797,200
-3.2434733063473593,-0.31746554628715645,-1.8200286534828716,0.3330613350674624,-1.1932751832405384,0.798922373118913,2.0257448078980866,200
-3.173233170185275,-0.25488733151721527,-1.8578329985206492,0.20234042564200683,-1.2451493088581964,0.8409965088820281,2.053278802631626,200
-3.121903714226276,0.00229804101392235,-2.1647512660326225,0.10055307142529135,-1.4520545024191702,0.46722218990002323,2.2472108852515222,200
-3.092291930983933,-0.07635556374630166,-2.133369662062025,-0.1087201618775302,-1.2349107932893957,0.7953614969997862,2.3310584052104533,200
-3.247743715052318,-0.19935929488524776,-2.044104753175986,0.09486139469670418,-1.1097074151359494,0.6834324486730659,2.28374174550263,200
-3.333558038255762,-0.20995562151275557,-1.989095838850956,0.23641180175767668,-1.1013794093268734,0.5216142990267574,2.2299013094700544,200
-3.380974395901461,-0.2606236351977621,-1.9343597486516697,0.29232558090465377,-1.0171046918961815,0.5609678594819061,2.218805483659156,200
-3.401473952188791,-0.2708069511165066,-1.8897827285877937,0.33522726400941233,-1.00869322086876,0.5629362434441259,2.189116328854151,200
-3.4620970710124706,-0.2816082986240401,-1.8205935632832517,0.462360973781109,-0.9967876221134068,0.48671983621234066,2.139762138737109,200
-3.45190063983154,-0.2042006407927458,-1.7694089948258453,0.47250367374846547,-1.150517534291546,0.28827275673215275,1.975813032221586,200
-3.39701476175898,-0.20553384331657057,-1.7321778295835972,0.34155206327810367,-1.1264064490220127,0.46519556041227245,1.9474645365350358,200
-3.393154962092219,-0.19679204700204303,-1.7022388238670965,0.3911849985109694,-1.2026488812448677,0.43057192428793495,1.889447831241309,200
-3.444495714028053,-0.19938004538837015,-1.6846981182979879,0.503099456084305,-1.2368911562618563,0.3137316714012746,1.8634020131739402,200
-3.338755173614556,-0.2471298757778505,-1.8155510694713501,0.25884617708371255,-1.1007569895617026,0.6124772518584702,2.0642158611353483,200
-3.5391702549439623,-0.30276363078171914,-1.685214135279235,0.6105468509649904,-0.9722425378821518,0.43667463758357844,2.03868483739659,200
-3.444902195518105,-0.19888647752889194,-1.8886526374319486,0.3334747940651916,-1.0872339248301133,0.4020764354883564,2.2134749252097334,200
-3.544273115061909,-0.1724270610648102,-1.80628436723994,0.43605176690399516,-1.047407784521135,0.18289662189535988,2.1463290785507363,200
-3.6392930917935082,-0.2666730531842617,-1.5669532327300015,0.5743415698359737,-0.8084509062615596,0.388053288125998,2.00305734478229,200
-3.634630022511572,-0.24274105780243915,-1.4021934384396098,0.62999428480229,-0.9342229285892867,0.40536079686817045,1.7600788381366856,200
-3.6401636361386243,-0.2699958601924292,-1.2690683708747785,0.7192877711785648,-0.972543894720644,0.44952142129301526,1.5448646497478675,200
-3.5323411751957043,-0.2596627002387437,-1.4873582893099728,0.4844410394643568,-0.9878703839782734,0.5709459555979584,1.8005492659856845,200
-3.5992930407320154,-0.22372582780883712,-1.5056425289827071,0.624755212056302,-1.0085020495644712,0.37141145327538966,1.8423109179231762,200
-3.5727632698049927,-0.1905678779911895,-1.5944265423152897,0.5691039124878992,-1.0540004877137452,0.3327130662238584,1.925985857678899,200
-1.1666635266241543,0.34388547028002353,3.5531272337105095,-1.425570240719102,-0.6374665475900783,-0.14190610820975097,-1.3437812807298697,200
-1.1666635266241543,0.34388547028002353,3.5531272337105095,-1.425570240719102,-0.6374665475900783,-0.14190610820975097,-1.3437812807298697,200
-1.1666635266241543,0.34388547028002353,3.5531272337105095,-1.425570240719102,-0.6374665475900783,-0.14190610820975097,-1.3437812807298697,200
-1.1416892609646596,0.3476037259347658,3.6825154026967555,-1.5596834994964195,-0.4814126332170588,-0.13976401218406365,-1.2832618560514664,200
-1.227187735648823,0.3462015438045614,3.597708948301463,-1.4912428358875687,-0.5026513686497345,-0.12420484314793268,-1.2736064940653018,200
-1.3026105279948959,0.4839882855918028,3.224109009888189,-1.2936001066329934,-0.6929021477183696,0.00973023851964877,-1.248922844311252,200
-1.1735223637141559,0.5886848873396887,3.4565850692135687,-1.5025591203559356,-0.5008991999580964,-0.020437107539386545,-1.2565371997676646,200
-1.2536933583524936,0.7332391050853782,3.1204998512704547,-1.0740886759741657,-0.8969585132589106,-0.0024266107442504903,-1.474019828466464,200
-1.218910571858192,0.7835478929828241,3.1004657099190736,-0.9502520187828458,-1.0216870864811805,-0.013618991501660571,-1.5781545502578258,200
-1.3234021242360257,0.5607587445360094,3.1639876490498176,-1.2315997684489723,-0.7346162358500212,-0.012247647124273064,-1.3501361100234839,200
-1.3676153444898818,0.7336571647781969,3.0468517819132828,-0.9980184589268071,-0.8902117678274601,-0.021352636936298186,-1.536608770281724,200
-1.4464229603826682,0.4521559918099825,3.401050831680681,-1.432147593637715,-0.43119535879574916,-0.1422102624547766,-1.3400751986594448,200
-1.5047199144944412,0.4757102149467814,3.2311060108678746,-1.3236219175266186,-0.5167262182902015,-0.08502486677585469,-1.3223880824028351,200
-1.5109195740262562,0.4150498949379252,3.3999981993235906,-1.6286440600062773,-0.2019697559073182,-0.08183098073294634,-1.1415199900369846,200
-1.8812951933784938,0.2991843847758102,2.475108700315094,-0.5432328934238335,-1.2636674538864767,-0.11749239386961755,-1.5902876188768826,200
-1.7523766832280518,0.2612673608618718,2.755260973952062,-1.0340562995199973,-0.8332820064750952,-0.0681773784518506,-1.3159960866724627,200
-1.7901768737804122,0.2744055115716836,2.587138541629322,-0.8078448721327007,-1.0700818333411557,-0.08551817308994308,-1.4436190872732488,200
-1.7382659409427688,0.23497692748820254,2.6791543474259876,-1.094315708900083,-0.8164425652958969,-0.027971875072527796,-1.2524968940591585,200
-1.9729683017188333,0.16024805805629108,2.3531476954870025,-0.640496100453618,-1.1863260535257245,-0.10226165763668194,-1.4711912059118826,200
-2.277798657159936,-0.11143823537536665,2.1113162637406355,-0.4588467879718017,-1.2522623136813662,-0.1378193789208082,-1.439764047136319,200
-2.6211941893396853,-0.06477362968234343,1.8125390652381475,-0.22194396630938862,-1.2516581389310857,-0.17346922955300945,-1.503624596739257,200
-2.675688186811362,-0.054198780388808356,1.719721296201767,-0.1733266294632103,-1.267657854605912,-0.1527782717897004,-1.486580638281639,200
-2.767899527428778,-0.22552825868327253,1.6118404186026531,-0.0631828539054694,-1.3679371841497963,-0.17356784056128133,-1.4955466579204797,200
-2.7885945954880675,-0.4213330783192003,1.7040572799199967,-0.15547090394290886,-1.2898584445314616,-0.20607330162443055,-1.4436775309866452,200
-2.7731085163784557,-0.5201645770693649,1.7720788823991414,-0.2610835888723133,-1.2035694035618052,-0.188761489170665,-1.3499242922173547,200
-2.69508272659886,-0.5960593042401836,2.064307654097912,-0.5784080184252602,-0.9253545157874109,-0.23174086033733862,-1.2414665930769428,200
-2.769700165519244,-0.6026657809724454,1.8126602222267971,-0.3163787560801259,-1.1584281840391646,-0.18531068077819604,-1.3079994266783765,200
-2.580441219027078,-0.31899458519194346,1.8765175490527422,-0.3149918945153478,-1.244239101893937,-0.15510203937826486,-1.3887144196995176,200
-2.4285904937002627,-0.22992281243233073,2.1555581093869525,-0.6338454614576157,-0.9775646817622246,-0.15032486211528245,-1.2935085410363198,200
-2.6232142711468476,-0.36091452201898383,1.8410774887653072,-0.2926629097092316,-1.2506772596886166,-0.16518982541336627,-1.399303919403979,200
-2.6091348800716734,-0.41805059852623033,1.93074399091123,-0.42556991353043716,-1.1276419857331688,-0.15695405701979492,-1.3074602222006004,200
-2.6775807581709063,-0.3731800260671842,1.824217361663751,-0.2791909664889116,-1.2268411304783924,-0.18310115241970432,-1.405277157107229,200
-2.6678968964477834,-0.34487608308630835,1.8211707705494562,-0.2656602481221454,-1.2428617133666935,-0.18539285428001914,-1.4269526581622864,200
-2.610456293136468,-0.17408907054376388,1.794706660700522,-0.24745346836375237,-1.2713832361793576,-0.15409522726771532,-1.4542239106903112,200
-2.844731073234499,-0.440764442107336,1.6144442863601915,-0.11443673349813632,-1.302610282070252,-0.18485130594646515,-1.4182008499168217,200
-2.680823333089947,-0.2965754870342704,1.9040955277185247,-0.32178416518981046,-1.155692149212593,-0.2375887668595098,-1.4730963166712407,200
-2.7109862951964,-0.3449636135466707,1.7349262705683208,-0.1412474987911212,-1.353266959720108,-0.21340899224291188,-1.5281099377180591,200
-2.688527527237566,-0.5215207984031281,1.7558339043707702,-0.2278063492905471,-1.3139767611677502,-0.1744750274337018,-1.4283237773001691,200
-2.6024016931069225,-0.5059577031291033,1.680643121285093,-0.22503885707503757,-1.387583309116692,-0.09126362405268049,-1.3637513043272322,200
-2.42321461873984,-0.38598248837804283,1.8127502657053274,-0.38915823807494765,-1.3277348916893754,-0.056179906503527194,-1.3120420171164076,200
-0.7046601631798493,-0.07442762314293588,-2.501213431654864,-2.84323163426368,-0.49674118408880696,2.9221755307278445,3.3841184424510344,200
-1.2699258393769068,-0.08123027234169194,-2.4355252809779397,-1.4780730496498893,-1.4086245378529705,1.944762066033276,2.623659673592622,200
-1.0325823513864814,-0.07896367554293836,-2.558264809606381,-2.048214215687923,-1.0082514166456726,2.5596930487298963,3.132556145805604,200
-1.1341602682176384,-0.07968324796105865,-2.4397093015515625,-1.8893575071013426,-1.0885488653943134,2.4130571064668263,2.9637613435151766,200
-1.539056518509025,-0.13274274581103654,-2.5917228113928723,-1.410296328960135,-1.2616245488034672,2.0895081386692245,2.8823565548295584,200
